,Date,month,dayname,weekend,Hour,Hour_cat,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (mm),WEP (mm),Seasons,Holiday,Functioning Day,Rented Bike Count
8329,2018-11-13,11,Tuesday,0,1,Dawn,5.6,68,0.5,1576,0.1,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,487
8330,2018-11-13,11,Tuesday,0,2,Dawn,5.6,64,0.1,1556,-0.6,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,330
8331,2018-11-13,11,Tuesday,0,3,Dawn,5.3,62,0.0,1485,-1.4,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,205
8332,2018-11-13,11,Tuesday,0,4,Dawn,4.9,63,0.0,1397,-1.5,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,133
8333,2018-11-13,11,Tuesday,0,5,Dawn,4.7,72,0.0,1310,0.0,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,162
8334,2018-11-13,11,Tuesday,0,6,Dawn,4.2,72,0.8,1326,-0.4,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,402
8335,2018-11-13,11,Tuesday,0,7,Early Morning,4.4,72,0.3,1189,-0.2,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1066
8336,2018-11-13,11,Tuesday,0,8,Early Morning,4.7,68,0.5,1032,-0.7,0.06,0.0,0.0,0.0,Autumn,No Holiday,Yes,1910
8337,2018-11-13,11,Tuesday,0,9,Early Morning,6.0,59,1.0,719,-1.4,0.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,990
8338,2018-11-13,11,Tuesday,0,10,Morning,9.0,51,0.9,706,-0.6,1.16,0.0,0.0,0.0,Autumn,No Holiday,Yes,710
8339,2018-11-13,11,Tuesday,0,11,Morning,11.4,46,0.8,876,0.1,1.57,0.0,0.0,0.0,Autumn,No Holiday,Yes,789
8340,2018-11-13,11,Tuesday,0,12,Morning,12.8,45,1.8,1170,1.1,1.82,0.0,0.0,0.0,Autumn,No Holiday,Yes,890
8341,2018-11-13,11,Tuesday,0,13,Afternoon,13.5,43,2.2,1687,1.1,1.92,0.0,0.0,0.0,Autumn,No Holiday,Yes,912
8342,2018-11-13,11,Tuesday,0,14,Afternoon,15.0,37,1.6,1703,0.4,1.82,0.0,0.0,0.0,Autumn,No Holiday,Yes,928
8343,2018-11-13,11,Tuesday,0,15,Afternoon,15.3,37,1.8,1774,0.6,1.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,980
8344,2018-11-13,11,Tuesday,0,16,Afternoon,14.2,37,2.0,1783,-0.3,0.91,0.0,0.0,0.0,Autumn,No Holiday,Yes,1188
8345,2018-11-13,11,Tuesday,0,17,Afternoon,12.7,40,1.9,1967,-0.5,0.33,0.0,0.0,0.0,Autumn,No Holiday,Yes,1420
8346,2018-11-13,11,Tuesday,0,18,Evening,11.3,42,1.2,1846,-1.1,0.01,0.0,0.0,0.0,Autumn,No Holiday,Yes,2159
8347,2018-11-13,11,Tuesday,0,19,Evening,9.8,45,1.3,1882,-1.5,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1529
8348,2018-11-13,11,Tuesday,0,20,Evening,9.5,44,1.8,1991,-2.1,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1208
8349,2018-11-13,11,Tuesday,0,21,Evening,8.5,42,1.1,2000,-3.7,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1163
8350,2018-11-13,11,Tuesday,0,22,Night,8.1,50,0.5,2000,-1.7,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1126
8351,2018-11-13,11,Tuesday,0,23,Night,7.6,49,0.6,1971,-2.4,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,718
8352,2018-11-14,11,Wednesday,0,0,Dawn,7.0,54,0.9,1862,-1.6,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,612
8353,2018-11-14,11,Wednesday,0,1,Dawn,6.5,60,0.5,1788,-0.7,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,517
8354,2018-11-14,11,Wednesday,0,2,Dawn,6.2,59,0.6,1584,-1.2,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,327
8355,2018-11-14,11,Wednesday,0,3,Dawn,6.1,66,0.5,1347,0.2,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,210
8356,2018-11-14,11,Wednesday,0,4,Dawn,5.6,70,0.6,1311,0.5,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,164
8357,2018-11-14,11,Wednesday,0,5,Dawn,5.3,72,0.2,1278,0.6,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,135
8358,2018-11-14,11,Wednesday,0,6,Dawn,5.1,76,1.1,1195,1.2,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,362
8359,2018-11-14,11,Wednesday,0,7,Early Morning,5.2,78,0.3,1182,1.6,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1047
8360,2018-11-14,11,Wednesday,0,8,Early Morning,5.0,77,1.5,1115,1.2,0.07,0.0,0.0,0.0,Autumn,No Holiday,Yes,1916
8361,2018-11-14,11,Wednesday,0,9,Early Morning,7.1,61,0.5,1493,0.0,0.57,0.0,0.0,0.0,Autumn,No Holiday,Yes,1019
8362,2018-11-14,11,Wednesday,0,10,Morning,9.6,53,1.4,1818,0.4,1.16,0.0,0.0,0.0,Autumn,No Holiday,Yes,779
8363,2018-11-14,11,Wednesday,0,11,Morning,12.1,49,0.8,1827,1.6,1.61,0.0,0.0,0.0,Autumn,No Holiday,Yes,892
8364,2018-11-14,11,Wednesday,0,12,Morning,14.2,45,0.9,1531,2.4,1.86,0.0,0.0,0.0,Autumn,No Holiday,Yes,963
8365,2018-11-14,11,Wednesday,0,13,Afternoon,15.7,41,2.3,1322,2.4,2.01,0.0,0.0,0.0,Autumn,No Holiday,Yes,1028
8366,2018-11-14,11,Wednesday,0,14,Afternoon,16.1,32,1.4,1703,-0.6,1.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,1001
8367,2018-11-14,11,Wednesday,0,15,Afternoon,15.9,30,0.7,1823,-1.6,1.34,0.0,0.0,0.0,Autumn,No Holiday,Yes,1063
8368,2018-11-14,11,Wednesday,0,16,Afternoon,15.2,40,2.7,1371,1.6,0.87,0.0,0.0,0.0,Autumn,No Holiday,Yes,1137
8369,2018-11-14,11,Wednesday,0,17,Afternoon,13.6,46,1.8,1374,2.1,0.31,0.0,0.0,0.0,Autumn,No Holiday,Yes,1532
8370,2018-11-14,11,Wednesday,0,18,Evening,12.2,47,2.6,1427,1.2,0.01,0.0,0.0,0.0,Autumn,No Holiday,Yes,2200
8371,2018-11-14,11,Wednesday,0,19,Evening,11.5,52,2.4,1319,1.9,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1464
8372,2018-11-14,11,Wednesday,0,20,Evening,10.5,52,1.4,1153,1.0,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1269
8373,2018-11-14,11,Wednesday,0,21,Evening,9.8,52,0.5,1255,0.3,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1239
8374,2018-11-14,11,Wednesday,0,22,Night,8.8,58,0.5,1358,0.9,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1074
8375,2018-11-14,11,Wednesday,0,23,Night,8.4,65,0.8,1216,2.1,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,757
8376,2018-11-15,11,Thursday,0,0,Dawn,7.7,67,0.4,1102,1.9,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,610
8377,2018-11-15,11,Thursday,0,1,Dawn,7.3,64,0.3,1150,0.9,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,489
8378,2018-11-15,11,Thursday,0,2,Dawn,7.1,68,0.6,1082,1.5,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,313
8379,2018-11-15,11,Thursday,0,3,Dawn,6.5,75,1.1,970,2.3,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,219
8380,2018-11-15,11,Thursday,0,4,Dawn,6.1,72,0.5,1052,1.4,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,154
8381,2018-11-15,11,Thursday,0,5,Dawn,5.3,78,1.4,952,1.7,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,172
8382,2018-11-15,11,Thursday,0,6,Dawn,4.9,76,1.1,800,1.0,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,357
8383,2018-11-15,11,Thursday,0,7,Early Morning,4.8,76,0.7,762,0.9,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,883
8384,2018-11-15,11,Thursday,0,8,Early Morning,5.3,75,1.0,808,1.2,0.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,1686
8385,2018-11-15,11,Thursday,0,9,Early Morning,6.8,64,1.0,949,0.4,0.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,1300
8386,2018-11-15,11,Thursday,0,10,Morning,8.6,57,0.6,1102,0.5,0.77,0.0,0.0,0.0,Autumn,No Holiday,Yes,782
8387,2018-11-15,11,Thursday,0,11,Morning,11.1,47,1.2,1047,0.1,1.48,0.0,0.0,0.0,Autumn,No Holiday,Yes,770
8388,2018-11-15,11,Thursday,0,12,Morning,13.8,43,0.9,987,1.4,1.61,0.0,0.0,0.0,Autumn,No Holiday,Yes,942
8389,2018-11-15,11,Thursday,0,13,Afternoon,15.1,37,1.9,990,0.4,1.74,0.0,0.0,0.0,Autumn,No Holiday,Yes,883
8390,2018-11-15,11,Thursday,0,14,Afternoon,15.1,33,1.5,1045,-1.0,1.31,0.0,0.0,0.0,Autumn,No Holiday,Yes,899
8391,2018-11-15,11,Thursday,0,15,Afternoon,16.1,30,1.0,1125,-1.5,1.06,0.0,0.0,0.0,Autumn,No Holiday,Yes,971
8392,2018-11-15,11,Thursday,0,16,Afternoon,15.4,34,1.4,1016,-0.4,0.68,0.0,0.0,0.0,Autumn,No Holiday,Yes,1123
8393,2018-11-15,11,Thursday,0,17,Afternoon,13.7,38,1.4,884,-0.3,0.29,0.0,0.0,0.0,Autumn,No Holiday,Yes,1416
8394,2018-11-15,11,Thursday,0,18,Evening,12.1,46,1.4,799,0.8,0.01,0.0,0.0,0.0,Autumn,No Holiday,Yes,2034
8395,2018-11-15,11,Thursday,0,19,Evening,11.2,46,1.4,869,0.0,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1448
8396,2018-11-15,11,Thursday,0,20,Evening,9.5,49,1.3,918,-0.7,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1146
8397,2018-11-15,11,Thursday,0,21,Evening,9.6,52,1.3,906,0.2,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1123
8398,2018-11-15,11,Thursday,0,22,Night,8.7,53,0.4,764,-0.3,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1061
8399,2018-11-15,11,Thursday,0,23,Night,8.1,57,0.7,752,0.0,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,721
8400,2018-11-16,11,Friday,0,0,Dawn,7.8,57,0.3,792,-0.2,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,683
8401,2018-11-16,11,Friday,0,1,Dawn,7.8,59,0.6,768,0.2,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,520
8402,2018-11-16,11,Friday,0,2,Dawn,7.7,63,1.0,704,1.0,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,376
8403,2018-11-16,11,Friday,0,3,Dawn,7.4,63,0.6,699,0.8,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,262
8404,2018-11-16,11,Friday,0,4,Dawn,7.1,64,0.6,663,0.7,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,171
8405,2018-11-16,11,Friday,0,5,Dawn,6.9,66,0.5,698,0.9,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,151
8406,2018-11-16,11,Friday,0,6,Dawn,7.1,65,0.5,713,0.9,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,412
8407,2018-11-16,11,Friday,0,7,Early Morning,6.6,64,0.5,701,0.2,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,939
8408,2018-11-16,11,Friday,0,8,Early Morning,7.0,64,0.8,683,0.6,0.03,0.0,0.0,0.0,Autumn,No Holiday,Yes,1692
8409,2018-11-16,11,Friday,0,9,Early Morning,8.2,61,0.6,586,1.1,0.26,0.0,0.0,0.0,Autumn,No Holiday,Yes,991
8410,2018-11-16,11,Friday,0,10,Morning,9.4,55,0.1,570,0.7,0.49,0.0,0.0,0.0,Autumn,No Holiday,Yes,699
8411,2018-11-16,11,Friday,0,11,Morning,11.9,44,2.1,791,0.0,1.22,0.0,0.0,0.0,Autumn,No Holiday,Yes,834
8412,2018-11-16,11,Friday,0,12,Morning,13.4,48,2.3,962,2.5,1.64,0.0,0.0,0.0,Autumn,No Holiday,Yes,886
8413,2018-11-16,11,Friday,0,13,Afternoon,14.4,49,3.5,890,3.8,1.71,0.0,0.0,0.0,Autumn,No Holiday,Yes,920
8414,2018-11-16,11,Friday,0,14,Afternoon,13.3,53,2.6,761,3.9,1.34,0.0,0.0,0.0,Autumn,No Holiday,Yes,915
8415,2018-11-16,11,Friday,0,15,Afternoon,13.2,61,3.9,719,5.8,1.03,0.0,0.0,0.0,Autumn,No Holiday,Yes,995
8416,2018-11-16,11,Friday,0,16,Afternoon,11.8,66,3.0,687,5.6,0.44,0.0,0.0,0.0,Autumn,No Holiday,Yes,1126
8417,2018-11-16,11,Friday,0,17,Afternoon,11.0,70,2.9,617,5.7,0.12,0.0,0.0,0.0,Autumn,No Holiday,Yes,1346
8418,2018-11-16,11,Friday,0,18,Evening,9.9,74,2.6,492,5.4,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1956
8419,2018-11-16,11,Friday,0,19,Evening,8.7,78,2.5,460,5.0,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1303
8420,2018-11-16,11,Friday,0,20,Evening,7.6,76,3.9,603,3.6,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,995
8421,2018-11-16,11,Friday,0,21,Evening,6.8,73,2.3,730,2.2,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,907
8422,2018-11-16,11,Friday,0,22,Night,6.2,72,1.4,848,1.5,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,894
8423,2018-11-16,11,Friday,0,23,Night,5.0,75,1.1,835,0.9,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,687
8424,2018-11-17,11,Saturday,1,0,Dawn,4.2,76,2.1,870,0.3,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,626
8425,2018-11-17,11,Saturday,1,1,Dawn,3.4,76,0.5,909,-0.4,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,597
8426,2018-11-17,11,Saturday,1,2,Dawn,2.9,77,1.8,853,-0.7,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,456
8427,2018-11-17,11,Saturday,1,3,Dawn,2.5,77,2.3,992,-1.1,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,288
8428,2018-11-17,11,Saturday,1,4,Dawn,1.7,74,1.7,1226,-2.4,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,195
8429,2018-11-17,11,Saturday,1,5,Dawn,1.1,75,0.6,1270,-2.8,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,129
8430,2018-11-17,11,Saturday,1,6,Dawn,1.0,77,0.6,1259,-2.5,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,151
8431,2018-11-17,11,Saturday,1,7,Early Morning,0.8,77,0.9,1300,-2.7,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,315
8432,2018-11-17,11,Saturday,1,8,Early Morning,0.7,72,1.0,1397,-3.7,0.05,0.0,0.0,0.0,Autumn,No Holiday,Yes,530
8433,2018-11-17,11,Saturday,1,9,Early Morning,2.2,53,0.5,1595,-6.4,0.62,0.0,0.0,0.0,Autumn,No Holiday,Yes,644
8434,2018-11-17,11,Saturday,1,10,Morning,4.7,47,1.2,1788,-5.6,1.22,0.0,0.0,0.0,Autumn,No Holiday,Yes,733
8435,2018-11-17,11,Saturday,1,11,Morning,7.8,38,0.8,1369,-5.6,1.65,0.0,0.0,0.0,Autumn,No Holiday,Yes,830
8436,2018-11-17,11,Saturday,1,12,Morning,9.1,34,1.0,1802,-5.9,1.95,0.0,0.0,0.0,Autumn,No Holiday,Yes,994
8437,2018-11-17,11,Saturday,1,13,Afternoon,10.9,32,2.1,1581,-5.1,1.85,0.0,0.0,0.0,Autumn,No Holiday,Yes,1037
8438,2018-11-17,11,Saturday,1,14,Afternoon,9.7,34,1.9,1786,-5.4,0.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,969
8439,2018-11-17,11,Saturday,1,15,Afternoon,8.9,34,2.9,1787,-6.1,0.52,0.0,0.0,0.0,Autumn,No Holiday,Yes,1018
8440,2018-11-17,11,Saturday,1,16,Afternoon,8.3,35,2.1,1987,-6.2,0.37,0.0,0.0,0.0,Autumn,No Holiday,Yes,974
8441,2018-11-17,11,Saturday,1,17,Afternoon,7.7,34,2.6,2000,-7.2,0.13,0.0,0.0,0.0,Autumn,No Holiday,Yes,1031
8442,2018-11-17,11,Saturday,1,18,Evening,7.1,40,0.6,1995,-5.6,0.01,0.0,0.0,0.0,Autumn,No Holiday,Yes,877
8443,2018-11-17,11,Saturday,1,19,Evening,6.0,44,0.8,1758,-5.3,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,735
8444,2018-11-17,11,Saturday,1,20,Evening,5.4,43,2.7,1913,-6.2,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,644
8445,2018-11-17,11,Saturday,1,21,Evening,5.0,42,1.5,1927,-6.8,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,685
8446,2018-11-17,11,Saturday,1,22,Night,4.4,43,1.1,2000,-7.1,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,655
8447,2018-11-17,11,Saturday,1,23,Night,4.1,46,1.8,2000,-6.5,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,576
8448,2018-11-18,11,Sunday,1,0,Dawn,3.6,49,0.8,1990,-6.1,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,592
8449,2018-11-18,11,Sunday,1,1,Dawn,3.2,54,1.2,1968,-5.2,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,443
8450,2018-11-18,11,Sunday,1,2,Dawn,2.9,49,2.0,1989,-6.7,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,335
8451,2018-11-18,11,Sunday,1,3,Dawn,2.5,49,0.2,2000,-7.1,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,258
8452,2018-11-18,11,Sunday,1,4,Dawn,2.5,49,0.4,1988,-7.1,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,165
8453,2018-11-18,11,Sunday,1,5,Dawn,2.3,53,0.6,1763,-6.3,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,92
8454,2018-11-18,11,Sunday,1,6,Dawn,1.9,53,0.4,1813,-6.6,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,114
8455,2018-11-18,11,Sunday,1,7,Early Morning,2.1,56,0.7,1477,-5.7,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,191
8456,2018-11-18,11,Sunday,1,8,Early Morning,2.6,53,0.7,1548,-6.0,0.03,0.0,0.0,0.0,Autumn,No Holiday,Yes,371
8457,2018-11-18,11,Sunday,1,9,Early Morning,3.5,53,1.0,1338,-5.2,0.22,0.0,0.0,0.0,Autumn,No Holiday,Yes,457
8458,2018-11-18,11,Sunday,1,10,Morning,4.8,40,1.1,1676,-7.6,0.59,0.0,0.0,0.0,Autumn,No Holiday,Yes,583
8459,2018-11-18,11,Sunday,1,11,Morning,7.6,35,0.8,1695,-6.9,1.25,0.0,0.0,0.0,Autumn,No Holiday,Yes,645
8460,2018-11-18,11,Sunday,1,12,Morning,9.2,47,2.5,1910,-1.5,1.37,0.0,0.0,0.0,Autumn,No Holiday,Yes,776
8461,2018-11-18,11,Sunday,1,13,Afternoon,9.9,37,2.1,1900,-4.1,1.32,0.0,0.0,0.0,Autumn,No Holiday,Yes,905
8462,2018-11-18,11,Sunday,1,14,Afternoon,10.1,37,2.4,1723,-3.9,1.24,0.0,0.0,0.0,Autumn,No Holiday,Yes,1054
8463,2018-11-18,11,Sunday,1,15,Afternoon,9.6,34,1.6,1806,-5.5,0.73,0.0,0.0,0.0,Autumn,No Holiday,Yes,1047
8464,2018-11-18,11,Sunday,1,16,Afternoon,9.4,39,1.8,1704,-3.8,0.56,0.0,0.0,0.0,Autumn,No Holiday,Yes,1026
8465,2018-11-18,11,Sunday,1,17,Afternoon,8.7,42,1.7,1576,-3.5,0.18,0.0,0.0,0.0,Autumn,No Holiday,Yes,1039
8466,2018-11-18,11,Sunday,1,18,Evening,8.4,46,2.4,1823,-2.5,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,902
8467,2018-11-18,11,Sunday,1,19,Evening,7.9,45,1.0,1602,-3.3,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,759
8468,2018-11-18,11,Sunday,1,20,Evening,7.4,50,0.7,1499,-2.3,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,719
8469,2018-11-18,11,Sunday,1,21,Evening,7.1,52,0.8,1516,-2.1,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,682
8470,2018-11-18,11,Sunday,1,22,Night,6.8,53,0.4,1498,-2.1,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,632
8471,2018-11-18,11,Sunday,1,23,Night,7.0,55,0.2,1501,-1.4,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,532
8472,2018-11-19,11,Monday,0,0,Dawn,6.8,56,0.7,1505,-1.3,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,457
8473,2018-11-19,11,Monday,0,1,Dawn,5.9,60,0.5,1332,-1.2,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,277
8474,2018-11-19,11,Monday,0,2,Dawn,5.4,65,0.7,1230,-0.6,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,190
8475,2018-11-19,11,Monday,0,3,Dawn,4.8,65,0.8,1179,-1.2,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,133
8476,2018-11-19,11,Monday,0,4,Dawn,4.5,67,0.9,1175,-1.1,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,88
8477,2018-11-19,11,Monday,0,5,Dawn,4.1,70,1.0,1100,-0.8,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,167
8478,2018-11-19,11,Monday,0,6,Dawn,3.8,71,0.7,1071,-0.9,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,418
8479,2018-11-19,11,Monday,0,7,Early Morning,3.4,73,1.1,1012,-0.9,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,991
8480,2018-11-19,11,Monday,0,8,Early Morning,3.5,71,0.8,958,-1.2,0.06,0.0,0.0,0.0,Autumn,No Holiday,Yes,1751
8481,2018-11-19,11,Monday,0,9,Early Morning,4.6,60,0.8,967,-2.5,0.46,0.0,0.0,0.0,Autumn,No Holiday,Yes,889
8482,2018-11-19,11,Monday,0,10,Morning,7.5,53,0.8,909,-1.4,1.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,651
8483,2018-11-19,11,Monday,0,11,Morning,9.8,51,0.5,781,0.1,1.42,0.0,0.0,0.0,Autumn,No Holiday,Yes,745
8484,2018-11-19,11,Monday,0,12,Morning,10.3,38,1.2,1130,-3.4,1.08,0.0,0.0,0.0,Autumn,No Holiday,Yes,785
8485,2018-11-19,11,Monday,0,13,Afternoon,10.8,44,2.0,935,-0.9,1.01,0.0,0.0,0.0,Autumn,No Holiday,Yes,785
8486,2018-11-19,11,Monday,0,14,Afternoon,10.6,34,2.8,920,-4.6,1.07,0.0,0.0,0.0,Autumn,No Holiday,Yes,793
8487,2018-11-19,11,Monday,0,15,Afternoon,11.1,35,1.9,861,-3.8,1.11,0.0,0.0,0.0,Autumn,No Holiday,Yes,839
8488,2018-11-19,11,Monday,0,16,Afternoon,9.7,43,2.7,1012,-2.2,0.37,0.0,0.0,0.0,Autumn,No Holiday,Yes,968
8489,2018-11-19,11,Monday,0,17,Afternoon,8.7,48,1.7,965,-1.7,0.25,0.0,0.0,0.0,Autumn,No Holiday,Yes,1233
8490,2018-11-19,11,Monday,0,18,Evening,7.5,48,2.4,1079,-2.8,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1904
8491,2018-11-19,11,Monday,0,19,Evening,6.8,52,0.8,960,-2.3,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1304
8492,2018-11-19,11,Monday,0,20,Evening,6.0,50,1.5,931,-3.6,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1030
8493,2018-11-19,11,Monday,0,21,Evening,5.8,44,2.2,1205,-5.5,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1019
8494,2018-11-19,11,Monday,0,22,Night,5.3,39,2.3,1512,-7.5,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,910
8495,2018-11-19,11,Monday,0,23,Night,4.2,42,2.2,1360,-7.6,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,629
8496,2018-11-20,11,Tuesday,0,0,Dawn,3.8,42,1.7,1458,-7.9,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,478
8497,2018-11-20,11,Tuesday,0,1,Dawn,2.9,43,1.0,1750,-8.4,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,422
8498,2018-11-20,11,Tuesday,0,2,Dawn,2.6,46,1.5,1811,-7.8,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,286
8499,2018-11-20,11,Tuesday,0,3,Dawn,1.6,43,1.1,1981,-9.6,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,202
8500,2018-11-20,11,Tuesday,0,4,Dawn,1.3,48,0.5,2000,-8.5,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,119
8501,2018-11-20,11,Tuesday,0,5,Dawn,0.7,49,0.4,1998,-8.8,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,141
8502,2018-11-20,11,Tuesday,0,6,Dawn,0.7,50,1.0,2000,-8.5,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,369
8503,2018-11-20,11,Tuesday,0,7,Early Morning,0.5,53,1.1,2000,-7.9,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,934
8504,2018-11-20,11,Tuesday,0,8,Early Morning,0.3,53,0.9,1971,-8.1,0.05,0.0,0.0,0.0,Autumn,No Holiday,Yes,1818
8505,2018-11-20,11,Tuesday,0,9,Early Morning,2.3,43,1.2,1892,-9.0,0.52,0.0,0.0,0.0,Autumn,No Holiday,Yes,955
8506,2018-11-20,11,Tuesday,0,10,Morning,5.1,33,1.4,1842,-9.8,1.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,659
8507,2018-11-20,11,Tuesday,0,11,Morning,7.5,29,1.3,1926,-9.4,1.55,0.0,0.0,0.0,Autumn,No Holiday,Yes,699
8508,2018-11-20,11,Tuesday,0,12,Morning,10.1,23,1.8,1745,-10.1,1.82,0.0,0.0,0.0,Autumn,No Holiday,Yes,788
8509,2018-11-20,11,Tuesday,0,13,Afternoon,11.6,20,1.3,1821,-10.6,1.87,0.0,0.0,0.0,Autumn,No Holiday,Yes,798
