id,Date,month,dayname,weekend,Hour,Hour_cat,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (mm),WEP (mm),Seasons,Holiday,Functioning Day,Rented Bike Count
14195,2018-08-14,8,Tuesday,0,19,Evening,32.7,56,2.2,2000,22.7,0.33,0.0,0.0,0.0,Summer,No Holiday,Yes,1972
15476,2018-06-10,6,Sunday,1,12,Morning,23.2,50,2.2,1988,12.1,2.45,0.0,0.0,0.0,Summer,No Holiday,Yes,1442
11291,2018-11-27,11,Tuesday,0,15,Afternoon,12.5,70,2.1,360,7.1,0.68,0.0,0.0,0.0,Autumn,No Holiday,Yes,666
18489,2018-02-19,2,Monday,0,7,Early Morning,-0.9,45,0.9,1820,-11.3,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,349
11121,2018-09-02,9,Sunday,1,1,Dawn,22.8,59,1.5,2000,14.3,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,930
12416,2018-07-11,7,Wednesday,0,21,Evening,27.3,78,1.2,1606,23.1,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1936
15271,2018-04-01,4,Sunday,1,10,Morning,14.7,61,2.0,945,7.2,0.64,0.0,0.0,0.0,Spring,No Holiday,Yes,566
17399,2018-01-20,1,Saturday,1,9,Early Morning,0.9,63,0.9,1090,-5.3,0.07,0.0,0.0,0.0,Winter,No Holiday,Yes,234
16654,2018-08-16,8,Thursday,0,22,Night,25.9,45,2.1,2000,13.0,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1943
15243,2018-01-19,1,Friday,0,8,Early Morning,-2.5,50,1.0,1281,-11.5,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,648
10181,2018-08-22,8,Wednesday,0,10,Morning,30.2,52,1.4,1923,19.2,2.13,0.0,0.0,0.0,Summer,No Holiday,Yes,700
17059,2018-02-18,2,Sunday,1,6,Dawn,-4.1,30,1.1,2000,-19.1,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,38
13548,2018-02-06,2,Tuesday,0,0,Dawn,-10.6,47,3.5,1803,-19.7,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,126
14565,2018-05-28,5,Monday,0,22,Night,21.1,54,0.6,2000,11.4,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,1881
10873,2018-07-21,7,Saturday,1,6,Dawn,24.9,76,0.0,1473,20.3,0.02,0.0,0.0,0.0,Summer,No Holiday,Yes,381
17427,2018-03-16,3,Friday,0,2,Dawn,6.7,72,2.1,2000,1.9,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,178
18545,2018-04-12,4,Thursday,0,2,Dawn,8.1,45,1.0,2000,-3.1,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,269
18362,2018-05-16,5,Wednesday,0,7,Early Morning,22.0,95,0.7,342,21.1,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,367
12850,2018-07-27,7,Friday,0,10,Morning,31.2,61,2.3,901,22.7,1.71,0.0,0.0,0.0,Summer,No Holiday,Yes,639
18082,2018-09-28,9,Friday,0,11,Morning,17.9,54,1.4,2000,8.4,0.73,0.0,0.0,0.0,Autumn,No Holiday,No,0
11115,2018-03-07,3,Wednesday,0,23,Night,6.0,79,2.0,918,2.6,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,48
13816,2018-08-16,8,Thursday,0,1,Dawn,28.2,70,1.0,2000,22.2,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,535
11427,2018-08-15,8,Wednesday,0,12,Morning,36.5,41,1.1,1807,21.1,2.73,0.0,0.0,0.0,Summer,Holiday,Yes,563
15009,2018-09-03,9,Monday,0,2,Dawn,24.3,68,1.0,2000,18.0,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,321
11733,2018-01-15,1,Monday,0,17,Afternoon,6.5,40,0.8,804,-6.1,0.23,0.0,0.0,0.0,Winter,No Holiday,Yes,455
10789,2018-04-07,4,Saturday,1,19,Evening,4.9,47,3.5,2000,-5.4,0.2,0.0,0.0,0.0,Spring,No Holiday,Yes,518
11070,2018-05-07,5,Monday,0,7,Early Morning,14.2,81,0.3,1991,10.9,0.13,0.0,0.0,0.0,Spring,No Holiday,Yes,389
16295,2018-04-14,4,Saturday,1,12,Morning,8.6,94,1.1,389,7.6,0.49,0.0,0.0,0.0,Spring,No Holiday,Yes,75
18205,2018-07-15,7,Sunday,1,23,Night,27.0,78,1.6,1609,22.8,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1113
10875,2018-08-07,8,Tuesday,0,20,Evening,31.1,64,2.7,1770,23.4,0.02,0.0,0.0,0.0,Summer,No Holiday,Yes,1836
14405,2018-02-12,2,Monday,0,1,Dawn,-7.9,52,3.7,1961,-16.0,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,69
10624,2018-04-07,4,Saturday,1,0,Dawn,3.0,67,3.3,945,-2.5,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,282
14241,2018-05-13,5,Sunday,1,18,Evening,19.0,66,1.3,1111,12.4,0.95,0.0,0.0,0.0,Spring,No Holiday,Yes,2338
16328,2018-06-07,6,Thursday,0,14,Afternoon,28.2,44,1.7,644,14.7,3.11,0.0,0.0,0.0,Summer,No Holiday,Yes,1116
14711,2018-04-07,4,Saturday,1,12,Morning,6.0,23,4.2,1990,-13.6,2.0,0.0,0.0,0.0,Spring,No Holiday,Yes,697
13942,2018-04-16,4,Monday,0,18,Evening,17.0,28,3.1,2000,-1.6,0.88,0.0,0.0,0.0,Spring,No Holiday,Yes,2692
14167,2018-03-18,3,Sunday,1,13,Afternoon,10.6,43,1.3,705,-1.4,1.07,0.0,0.0,0.0,Spring,No Holiday,Yes,881
18135,2018-05-14,5,Monday,0,10,Morning,16.6,67,0.9,479,10.4,1.23,0.0,0.0,0.0,Spring,No Holiday,Yes,779
15101,2018-07-25,7,Wednesday,0,2,Dawn,28.8,68,1.8,2000,22.2,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,499
16360,2018-04-11,4,Wednesday,0,11,Morning,14.9,44,4.0,1468,2.7,2.75,0.0,0.0,0.0,Spring,No Holiday,No,0
14256,2018-03-05,3,Monday,0,4,Dawn,5.1,90,2.6,1005,3.5,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,4
14842,2017-12-31,12,Sunday,1,12,Morning,1.4,47,4.5,1388,-8.7,1.1,0.0,0.1,0.1,Winter,Holiday,Yes,209
14262,2018-10-27,10,Saturday,1,21,Evening,7.3,49,3.4,2000,-2.7,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,775
10401,2018-06-08,6,Friday,0,19,Evening,24.5,63,3.1,970,16.9,0.46,0.0,0.0,0.0,Summer,No Holiday,Yes,2797
18662,2018-03-26,3,Monday,0,23,Night,9.8,62,0.6,535,2.8,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,447
17084,2018-01-26,1,Friday,0,19,Evening,-13.2,33,2.4,1863,-26.1,0.0,0.0,0.03,0.03,Winter,No Holiday,Yes,171
12760,2018-09-28,9,Friday,0,22,Night,17.1,70,1.0,2000,11.5,0.0,0.0,0.0,0.0,Autumn,No Holiday,No,0
18659,2018-03-05,3,Monday,0,23,Night,1.9,60,1.3,2000,-5.0,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,274
17896,2018-05-21,5,Monday,0,17,Afternoon,22.2,45,2.4,2000,9.6,0.83,0.0,0.0,0.0,Spring,No Holiday,Yes,2214
14729,2018-03-03,3,Saturday,1,16,Afternoon,15.8,15,2.6,1867,-10.8,1.7,0.0,0.0,0.0,Spring,No Holiday,Yes,1285
11591,2018-02-03,2,Saturday,1,2,Dawn,-3.4,82,4.2,184,-6.0,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,123
13378,2018-11-12,11,Monday,0,19,Evening,9.8,46,2.8,1945,-1.2,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1466
18182,2018-08-22,8,Wednesday,0,11,Morning,32.1,49,1.6,1874,20.0,2.63,0.0,0.0,0.0,Summer,No Holiday,Yes,710
18358,2018-06-01,6,Friday,0,12,Morning,28.2,34,2.6,1867,10.8,3.26,0.0,0.0,0.0,Summer,No Holiday,Yes,1076
11868,2018-01-04,1,Thursday,0,17,Afternoon,-2.1,37,1.4,1591,-14.8,0.09,0.0,0.0,0.0,Winter,No Holiday,Yes,397
18367,2018-10-29,10,Monday,0,11,Morning,11.0,46,2.6,1946,-0.1,1.97,0.0,0.0,0.0,Autumn,No Holiday,Yes,796
17482,2018-01-29,1,Monday,0,8,Early Morning,-11.5,38,1.0,1998,-23.0,0.01,0.0,0.0,0.0,Winter,No Holiday,Yes,450
17888,2018-10-16,10,Tuesday,0,16,Afternoon,19.5,32,2.1,1436,2.3,1.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,1407
12263,2018-02-16,2,Friday,0,12,Morning,2.2,19,1.4,1946,-19.1,2.01,0.0,0.0,0.0,Winter,Holiday,Yes,137
11819,2018-09-09,9,Sunday,1,2,Dawn,18.1,57,0.3,2000,9.4,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,589
11781,2018-07-10,7,Tuesday,0,2,Dawn,20.5,98,0.5,596,20.1,0.0,6.5,0.0,6.5,Summer,No Holiday,Yes,84
16445,2018-07-22,7,Sunday,1,0,Dawn,28.1,56,0.2,2000,18.4,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1088
17720,2018-02-27,2,Tuesday,0,6,Dawn,0.6,50,0.4,985,-8.6,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,183
11648,2018-11-06,11,Tuesday,0,13,Afternoon,16.1,56,1.7,328,7.3,1.54,0.0,0.0,0.0,Autumn,No Holiday,No,0
11601,2018-06-23,6,Saturday,1,9,Early Morning,24.3,37,1.1,1939,8.6,1.31,0.0,0.0,0.0,Summer,No Holiday,Yes,1072
15414,2018-04-30,4,Monday,0,4,Dawn,14.6,57,1.2,495,6.1,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,132
13735,2018-07-22,7,Sunday,1,22,Night,31.7,51,1.4,1742,20.3,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1346
14866,2018-08-28,8,Tuesday,0,7,Early Morning,22.6,88,0.8,2000,20.5,0.06,0.0,0.0,0.0,Summer,No Holiday,Yes,1182
18225,2018-07-01,7,Sunday,1,6,Dawn,22.3,93,0.6,1262,21.1,0.01,0.4,0.0,0.4,Summer,No Holiday,Yes,60
14263,2018-09-27,9,Thursday,0,11,Morning,21.3,43,1.7,1998,8.2,2.42,0.0,0.0,0.0,Autumn,No Holiday,Yes,1019
14508,2018-10-09,10,Tuesday,0,3,Dawn,11.0,66,0.9,2000,4.8,0.0,0.0,0.0,0.0,Autumn,Holiday,No,0
10230,2018-11-16,11,Friday,0,2,Dawn,7.7,63,1.0,704,1.0,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,376
14876,2018-10-18,10,Thursday,0,23,Night,10.9,64,0.2,2000,4.3,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,944
13640,2018-05-14,5,Monday,0,17,Afternoon,24.4,51,1.9,466,13.5,1.42,0.0,0.0,0.0,Spring,No Holiday,Yes,1891
13601,2018-02-12,2,Monday,0,19,Evening,-4.9,52,2.0,2000,-13.2,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,340
17952,2018-06-04,6,Monday,0,14,Afternoon,26.5,43,3.9,1671,12.8,2.36,0.0,0.0,0.0,Summer,No Holiday,Yes,1148
13082,2018-03-25,3,Sunday,1,13,Afternoon,14.6,38,1.9,315,0.4,2.75,0.0,0.0,0.0,Spring,No Holiday,Yes,784
17285,2018-06-30,6,Saturday,1,11,Morning,26.4,71,1.0,430,20.7,1.36,0.0,0.0,0.0,Summer,No Holiday,Yes,871
11342,2018-07-08,7,Sunday,1,4,Dawn,18.4,57,1.1,2000,9.7,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,277
14550,2018-08-19,8,Sunday,1,23,Night,27.5,60,0.3,2000,19.0,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1016
14487,2018-07-16,7,Monday,0,4,Dawn,24.6,84,0.7,1373,21.7,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,211
10783,2018-03-21,3,Wednesday,0,0,Dawn,1.6,39,2.3,2000,-10.8,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,240
12932,2018-10-27,10,Saturday,1,7,Early Morning,7.3,65,3.2,2000,1.1,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,388
12284,2018-05-13,5,Sunday,1,16,Afternoon,19.5,65,2.9,857,12.7,1.97,0.0,0.0,0.0,Spring,No Holiday,Yes,2379
10061,2018-02-04,2,Sunday,1,14,Afternoon,-7.4,33,4.0,1713,-20.9,2.17,0.0,0.0,0.0,Winter,No Holiday,Yes,177
15800,2018-06-11,6,Monday,0,5,Dawn,18.8,61,1.2,2000,11.1,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,324
17490,2018-11-28,11,Wednesday,0,9,Early Morning,3.0,30,1.3,1242,-12.9,0.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,798
15018,2018-05-08,5,Tuesday,0,17,Afternoon,21.7,38,2.0,2000,6.7,1.17,0.0,0.0,0.0,Spring,No Holiday,Yes,2020
15587,2018-10-14,10,Sunday,1,19,Evening,15.1,60,2.9,1979,7.3,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1377
12237,2018-08-01,8,Wednesday,0,1,Dawn,29.9,70,1.0,2000,23.8,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,724
12651,2018-09-10,9,Monday,0,0,Dawn,20.7,57,1.8,2000,11.8,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,792
10630,2018-01-20,1,Saturday,1,21,Evening,2.1,48,2.8,346,-7.7,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,220
11814,2018-03-25,3,Sunday,1,14,Afternoon,16.1,37,2.4,315,1.3,2.62,0.0,0.0,0.0,Spring,No Holiday,Yes,882
10883,2018-03-30,3,Friday,0,2,Dawn,10.8,72,0.4,639,5.9,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,261
11432,2018-04-15,4,Sunday,1,5,Dawn,5.8,85,1.3,829,3.4,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,65
13141,2018-10-29,10,Monday,0,20,Evening,6.8,59,3.2,2000,-0.6,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1026
15783,2018-10-11,10,Thursday,0,7,Early Morning,6.3,65,1.0,2000,0.1,0.01,0.0,0.0,0.0,Autumn,No Holiday,Yes,1233
18506,2017-12-11,12,Monday,0,7,Early Morning,-6.0,39,3.1,1996,-17.7,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,325
17342,2018-06-10,6,Sunday,1,1,Dawn,19.7,71,1.2,1986,14.2,0.0,0.5,0.0,0.5,Summer,No Holiday,Yes,375
10735,2018-05-10,5,Thursday,0,5,Dawn,11.5,80,0.9,974,8.1,0.0,0.0,0.0,0.0,Spring,No Holiday,No,0
10426,2018-09-10,9,Monday,0,1,Dawn,20.5,58,1.7,2000,11.9,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,487
17795,2018-08-19,8,Sunday,1,7,Early Morning,23.3,64,1.0,2000,16.0,0.1,0.0,0.0,0.0,Summer,No Holiday,Yes,392
15751,2018-02-04,2,Sunday,1,5,Dawn,-11.5,51,3.3,1996,-19.6,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,21
14582,2018-06-16,6,Saturday,1,6,Dawn,16.3,66,0.7,2000,9.9,0.05,0.0,0.0,0.0,Summer,No Holiday,Yes,381
13508,2018-03-19,3,Monday,0,9,Early Morning,8.2,81,2.7,1273,5.1,0.2,0.5,0.0,0.5,Spring,No Holiday,Yes,387
17158,2018-04-13,4,Friday,0,14,Afternoon,18.7,14,1.6,2000,-9.3,1.25,0.0,0.0,0.0,Spring,No Holiday,Yes,1063
16658,2018-09-30,9,Sunday,1,20,Evening,16.0,39,2.9,2000,2.0,0.0,0.0,0.0,0.0,Autumn,No Holiday,No,0
10094,2018-05-30,5,Wednesday,0,11,Morning,22.8,66,2.7,1270,16.1,2.76,0.0,0.0,0.0,Spring,No Holiday,Yes,975
13068,2018-07-14,7,Saturday,1,15,Afternoon,31.1,59,2.3,1929,22.1,2.34,0.0,0.0,0.0,Summer,No Holiday,Yes,1058
13770,2018-11-06,11,Tuesday,0,16,Afternoon,16.6,55,1.3,334,7.5,0.66,0.0,0.0,0.0,Autumn,No Holiday,No,0
16429,2018-09-09,9,Sunday,1,20,Evening,22.9,58,2.6,2000,14.1,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1930
10149,2018-10-01,10,Monday,0,6,Dawn,13.3,56,2.3,2000,4.6,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,632
15237,2018-08-08,8,Wednesday,0,11,Morning,32.7,55,2.7,1836,22.4,2.44,0.0,0.0,0.0,Summer,No Holiday,Yes,624
18100,2018-11-20,11,Tuesday,0,2,Dawn,2.6,46,1.5,1811,-7.8,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,286
15290,2018-01-03,1,Wednesday,0,19,Evening,-3.7,41,2.0,2000,-15.0,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,431
15707,2018-05-29,5,Tuesday,0,6,Dawn,19.5,64,0.4,1268,12.5,0.02,0.0,0.0,0.0,Spring,No Holiday,Yes,625
17453,2018-05-18,5,Friday,0,13,Afternoon,16.7,93,1.0,1373,15.5,0.72,0.5,0.0,0.5,Spring,No Holiday,Yes,509
11417,2018-01-08,1,Monday,0,11,Morning,1.7,37,0.6,1062,-11.4,0.23,0.0,0.0,0.0,Winter,No Holiday,Yes,278
17943,2018-09-05,9,Wednesday,0,12,Morning,27.1,44,5.0,2000,13.7,2.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,1072
15837,2018-10-31,10,Wednesday,0,17,Afternoon,11.3,41,1.8,2000,-1.4,0.51,0.0,0.0,0.0,Autumn,No Holiday,Yes,1462
11316,2018-07-10,7,Tuesday,0,0,Dawn,20.4,97,0.3,183,19.9,0.0,5.5,0.0,5.5,Summer,No Holiday,Yes,29
13072,2018-08-09,8,Thursday,0,2,Dawn,28.5,79,1.2,1546,24.4,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,466
11488,2018-07-28,7,Saturday,1,21,Evening,29.1,78,1.1,1362,24.8,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1211
12803,2018-10-05,10,Friday,0,0,Dawn,19.0,64,1.9,2000,12.0,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,973
13328,2018-03-16,3,Friday,0,0,Dawn,8.4,86,2.2,2000,6.1,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,287
15033,2018-07-21,7,Saturday,1,12,Morning,34.2,35,1.8,1528,16.5,3.14,0.0,0.0,0.0,Summer,No Holiday,Yes,735
10633,2018-03-14,3,Wednesday,0,13,Afternoon,20.9,44,4.7,1795,8.1,2.66,0.0,0.0,0.0,Spring,No Holiday,Yes,789
13471,2018-06-29,6,Friday,0,17,Afternoon,28.5,60,2.6,1014,19.9,1.33,0.0,0.0,0.0,Summer,No Holiday,Yes,2099
18148,2018-04-16,4,Monday,0,5,Dawn,5.3,73,0.8,1474,0.8,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,132
16992,2017-12-02,12,Saturday,1,6,Dawn,-4.3,82,2.1,1178,-6.9,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,70
13188,2018-09-29,9,Saturday,1,12,Morning,23.8,44,1.7,2000,10.8,2.66,0.0,0.0,0.0,Autumn,No Holiday,Yes,1495
11093,2018-05-24,5,Thursday,0,21,Evening,19.3,50,1.7,1381,8.6,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,1838
11933,2018-03-02,3,Friday,0,19,Evening,2.0,26,2.3,1985,-15.5,0.02,0.0,0.0,0.0,Spring,No Holiday,Yes,568
14714,2018-10-17,10,Wednesday,0,23,Night,9.7,56,0.7,2000,1.3,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,896
16438,2018-11-07,11,Wednesday,0,10,Morning,11.9,84,0.9,482,9.2,0.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,555
12266,2017-12-24,12,Sunday,1,23,Night,0.0,63,3.2,884,-6.2,0.0,0.0,0.0,0.0,Winter,Holiday,Yes,128
12855,2018-10-01,10,Monday,0,13,Afternoon,17.6,49,4.7,2000,6.7,1.89,0.0,0.0,0.0,Autumn,No Holiday,Yes,1087
15420,2017-12-17,12,Sunday,1,2,Dawn,-8.7,40,2.8,2000,-19.8,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,132
17853,2018-03-07,3,Wednesday,0,19,Evening,8.9,44,2.3,2000,-2.7,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,799
15119,2018-08-09,8,Thursday,0,3,Dawn,28.3,80,1.4,1617,24.5,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,334
18465,2018-07-05,7,Thursday,0,12,Morning,27.0,68,1.1,1744,20.5,1.2,0.0,0.0,0.0,Summer,No Holiday,Yes,996
16021,2018-09-28,9,Friday,0,16,Afternoon,21.9,46,1.2,1995,9.7,1.67,0.0,0.0,0.0,Autumn,No Holiday,No,0
15932,2018-11-11,11,Sunday,1,3,Dawn,7.1,85,0.7,329,4.7,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,314
16340,2017-12-30,12,Saturday,1,22,Night,1.8,92,1.2,94,0.6,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,30
10138,2018-01-15,1,Monday,0,14,Afternoon,7.1,52,2.1,646,-2.1,0.76,0.0,0.0,0.0,Winter,No Holiday,Yes,306
11394,2017-12-06,12,Wednesday,0,7,Early Morning,-4.2,77,0.0,1741,-7.6,0.0,0.0,0.03,0.03,Winter,No Holiday,Yes,379
13663,2018-05-04,5,Friday,0,15,Afternoon,19.9,26,3.8,1898,-0.1,3.0,0.0,0.0,0.0,Spring,No Holiday,Yes,1323
15847,2018-07-14,7,Saturday,1,16,Afternoon,31.7,55,2.3,1895,21.5,2.16,0.0,0.0,0.0,Summer,No Holiday,Yes,1177
17802,2018-03-08,3,Thursday,0,4,Dawn,3.3,90,1.3,682,1.8,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,8
12947,2018-05-05,5,Saturday,1,7,Early Morning,12.9,55,2.3,1952,4.0,0.29,0.0,0.0,0.0,Spring,No Holiday,Yes,352
17461,2018-08-23,8,Thursday,0,8,Early Morning,28.1,58,1.3,2000,19.0,0.14,0.0,0.0,0.0,Summer,No Holiday,Yes,1678
13940,2018-07-07,7,Saturday,1,14,Afternoon,28.3,43,1.6,1941,14.5,3.33,0.0,0.0,0.0,Summer,No Holiday,Yes,1430
16215,2018-01-24,1,Wednesday,0,8,Early Morning,-16.2,30,1.6,2000,-29.8,0.0,0.0,0.09,0.09,Winter,No Holiday,Yes,364
13716,2018-02-21,2,Wednesday,0,23,Night,-2.7,58,1.1,2000,-9.8,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,223
12640,2018-04-07,4,Saturday,1,22,Night,3.5,41,2.8,2000,-8.5,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,426
14958,2018-06-16,6,Saturday,1,13,Afternoon,26.2,37,1.2,1936,10.3,3.36,0.0,0.0,0.0,Summer,No Holiday,Yes,1704
13057,2018-05-25,5,Friday,0,22,Night,18.3,54,1.7,1394,8.8,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,1630
16587,2018-02-17,2,Saturday,1,0,Dawn,-2.7,41,3.2,1695,-14.1,0.0,0.0,0.0,0.0,Winter,Holiday,Yes,79
18309,2018-05-19,5,Saturday,1,10,Morning,17.2,45,2.1,2000,5.1,2.61,0.0,0.0,0.0,Spring,No Holiday,Yes,1051
17816,2018-02-26,2,Monday,0,3,Dawn,-1.9,67,1.0,1575,-7.2,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,46
14936,2018-01-23,1,Tuesday,0,1,Dawn,-6.0,76,3.1,1178,-9.5,0.0,0.0,0.1,0.1,Winter,No Holiday,Yes,120
13214,2018-01-30,1,Tuesday,0,6,Dawn,-11.2,53,0.9,2000,-18.9,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,94
10442,2018-10-28,10,Sunday,1,14,Afternoon,12.4,72,1.9,1860,7.4,1.06,0.0,0.0,0.0,Autumn,No Holiday,Yes,962
13944,2018-11-18,11,Sunday,1,22,Night,6.8,53,0.4,1498,-2.1,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,632
13830,2018-06-02,6,Saturday,1,5,Dawn,17.8,69,1.1,951,12.0,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,264
10238,2018-04-08,4,Sunday,1,21,Evening,2.8,88,2.1,592,1.0,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,170
17385,2018-03-20,3,Tuesday,0,20,Evening,2.7,45,3.3,2000,-8.0,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,543
13714,2018-06-28,6,Thursday,0,18,Evening,20.6,97,0.7,222,20.1,0.14,21.5,0.0,21.5,Summer,No Holiday,Yes,596
14904,2018-06-30,6,Saturday,1,0,Dawn,23.0,84,1.9,375,20.1,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1275
13176,2018-10-18,10,Thursday,0,0,Dawn,9.2,64,0.7,2000,2.7,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,694
10397,2018-08-26,8,Sunday,1,1,Dawn,22.5,80,0.6,2000,18.8,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,769
10903,2018-06-14,6,Thursday,0,8,Early Morning,18.9,97,1.2,492,18.4,0.06,11.5,0.0,11.5,Summer,No Holiday,Yes,187
12725,2018-02-09,2,Friday,0,14,Afternoon,4.0,25,0.9,1009,-14.3,1.06,0.0,0.0,0.0,Winter,No Holiday,Yes,283
16693,2018-09-26,9,Wednesday,0,13,Afternoon,23.4,34,2.1,2000,6.6,2.84,0.0,0.0,0.0,Autumn,No Holiday,Yes,1686
14483,2017-12-05,12,Tuesday,0,21,Evening,-3.7,47,0.0,2000,-13.3,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,415
18554,2018-11-16,11,Friday,0,14,Afternoon,13.3,53,2.6,761,3.9,1.34,0.0,0.0,0.0,Autumn,No Holiday,Yes,915
10609,2018-07-07,7,Saturday,1,1,Dawn,21.1,57,2.0,2000,12.2,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1079
17757,2018-08-30,8,Thursday,0,6,Dawn,24.2,96,1.6,1206,23.5,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,285
11229,2018-07-13,7,Friday,0,4,Dawn,24.8,86,2.1,1103,22.2,0.0,0.0,0.0,0.0,Summer,No Holiday,Yes,241
14055,2018-10-26,10,Friday,0,23,Night,10.2,64,3.9,2000,3.6,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,603
10255,2018-09-27,9,Thursday,0,2,Dawn,15.7,53,1.4,2000,6.1,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,326
10210,2017-12-08,12,Friday,0,6,Dawn,-6.0,56,3.5,1853,-13.3,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,158
16207,2018-01-06,1,Saturday,1,21,Evening,-2.5,47,0.8,1495,-12.2,0.0,0.0,0.0,0.0,Winter,No Holiday,Yes,214
16094,2018-04-28,4,Saturday,1,1,Dawn,12.7,74,1.8,392,8.1,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,672
