Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,id
25/05/2018,1106,13,25.6,26,2.7,1747,4.6,3.36,0.0,0.0,Spring,No Holiday,Yes,13733
05/02/2018,433,8,-11.5,40,2.8,2000,-22.4,0.02,0.0,0.0,Winter,No Holiday,Yes,11444
08/11/2018,18,13,11.5,95,2.1,457,10.7,0.32,0.0,0.0,Autumn,No Holiday,Yes,16338
07/08/2018,619,1,28.2,68,0.9,2000,21.7,0.0,0.0,0.0,Summer,No Holiday,Yes,16719
13/07/2018,301,5,24.8,84,1.4,1303,21.9,0.0,0.0,0.0,Summer,No Holiday,Yes,13469
14/02/2018,312,12,6.9,67,3.9,986,1.1,0.42,0.0,0.0,Winter,No Holiday,Yes,13882
08/05/2018,287,2,15.5,65,1.3,1953,8.9,0.0,0.0,0.0,Spring,No Holiday,Yes,17327
29/09/2018,1752,13,24.9,40,1.4,2000,10.3,2.75,0.0,0.0,Autumn,No Holiday,Yes,14085
12/09/2018,923,10,22.7,45,1.5,2000,10.1,2.08,0.0,0.0,Autumn,No Holiday,Yes,12401
11/05/2018,223,5,11.9,84,1.5,358,9.2,0.0,0.0,0.0,Spring,No Holiday,Yes,13357
01/08/2018,1500,21,33.3,64,3.0,1680,25.5,0.0,0.0,0.0,Summer,No Holiday,Yes,13921
20/12/2017,97,6,-8.2,66,0.9,1718,-13.4,0.0,0.0,2.0,Winter,No Holiday,Yes,12038
03/11/2018,0,0,8.8,63,0.6,1314,2.1,0.0,0.0,0.0,Autumn,No Holiday,No,15769
15/06/2018,154,3,18.8,93,1.0,419,17.6,0.0,5.4,0.0,Summer,No Holiday,Yes,10314
23/04/2018,50,19,9.4,95,1.8,531,8.6,0.03,1.5,0.0,Spring,No Holiday,Yes,17193
26/01/2018,130,21,-14.1,36,1.8,1869,-25.9,0.0,0.0,0.3,Winter,No Holiday,Yes,17861
18/02/2018,372,14,4.1,17,1.8,1996,-18.8,1.87,0.0,0.0,Winter,No Holiday,Yes,12460
20/07/2018,267,4,25.1,83,0.0,1253,22.0,0.0,0.0,0.0,Summer,No Holiday,Yes,15093
19/10/2018,1939,17,18.5,35,2.2,2000,2.7,0.68,0.0,0.0,Autumn,No Holiday,Yes,13485
18/11/2018,457,9,3.5,53,1.0,1338,-5.2,0.22,0.0,0.0,Autumn,No Holiday,Yes,10106
16/09/2018,432,2,22.8,85,0.8,708,20.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,11105
29/03/2018,1079,20,15.6,64,2.7,686,8.8,0.0,0.0,0.0,Spring,No Holiday,Yes,14433
30/12/2017,208,10,0.8,73,0.5,248,-3.4,0.15,0.0,0.0,Winter,No Holiday,Yes,13210
26/01/2018,111,12,-14.4,30,2.7,1906,-28.2,1.17,0.0,0.5,Winter,No Holiday,Yes,16015
23/10/2018,243,3,10.1,70,1.1,606,4.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,12370
04/02/2018,98,0,-10.4,49,2.4,2000,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes,12115
10/11/2018,1263,16,16.0,37,1.9,984,1.2,0.94,0.0,0.0,Autumn,No Holiday,Yes,11023
27/06/2018,1243,14,24.7,72,2.9,720,19.3,1.45,0.0,0.0,Summer,No Holiday,Yes,14321
09/10/2018,0,10,14.8,51,1.0,1998,4.7,1.07,0.0,0.0,Autumn,Holiday,No,12507
05/11/2018,1100,15,18.0,39,1.0,1208,3.8,1.21,0.0,0.0,Autumn,No Holiday,Yes,14661
26/02/2018,428,12,6.9,28,1.1,1301,-10.3,2.35,0.0,0.0,Winter,No Holiday,Yes,10634
24/02/2018,133,3,3.5,82,2.9,217,0.7,0.0,0.0,0.0,Winter,No Holiday,Yes,17477
17/11/2018,530,8,0.7,72,1.0,1397,-3.7,0.05,0.0,0.0,Autumn,No Holiday,Yes,14476
04/03/2018,436,18,11.5,81,1.5,1475,8.3,0.07,0.0,0.0,Spring,No Holiday,Yes,14035
31/05/2018,1151,13,25.0,47,2.5,1120,12.8,3.34,0.0,0.0,Spring,No Holiday,Yes,11726
21/05/2018,2167,20,18.4,59,2.6,1476,10.2,0.04,0.0,0.0,Spring,No Holiday,Yes,16212
12/07/2018,1915,17,27.9,75,2.5,1643,23.0,0.75,0.0,0.0,Summer,No Holiday,Yes,15088
20/09/2018,1290,17,19.3,76,2.1,2000,14.9,0.21,0.0,0.0,Autumn,No Holiday,Yes,18749
14/02/2018,178,0,2.0,65,2.2,1885,-3.9,0.0,0.0,0.0,Winter,No Holiday,Yes,17700
27/07/2018,1547,21,30.3,75,1.1,1289,25.3,0.0,0.0,0.0,Summer,No Holiday,Yes,18730
06/08/2018,571,14,34.0,59,3.2,1180,24.8,1.98,0.0,0.0,Summer,No Holiday,Yes,14595
17/07/2018,1591,17,31.8,52,2.4,1438,20.7,1.93,0.0,0.0,Summer,No Holiday,Yes,17069
25/03/2018,911,17,15.8,40,2.3,481,2.2,1.28,0.0,0.0,Spring,No Holiday,Yes,14713
22/05/2018,248,4,15.6,0,0.5,1502,10.5,0.0,0.0,0.0,Spring,Holiday,Yes,11287
19/12/2017,178,14,-2.2,23,3.7,1971,-20.5,1.09,0.0,2.2,Winter,No Holiday,Yes,12581
03/01/2018,291,22,-5.2,53,1.3,1969,-13.3,0.0,0.0,0.0,Winter,No Holiday,Yes,14153
05/03/2018,1155,18,8.1,47,1.7,2000,-2.5,0.34,0.0,0.0,Spring,No Holiday,Yes,12858
20/10/2018,1270,20,13.7,51,1.0,1954,3.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,16415
15/08/2018,553,8,29.9,60,0.8,1772,21.2,0.83,0.0,0.0,Summer,Holiday,Yes,10957
13/11/2018,718,23,7.6,49,0.6,1971,-2.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,16917
27/01/2018,189,13,-6.6,27,2.1,1889,-22.5,1.24,0.0,0.3,Winter,No Holiday,Yes,17779
17/07/2018,786,14,31.8,49,3.5,1429,19.7,2.93,0.0,0.0,Summer,No Holiday,Yes,12668
10/05/2018,0,18,18.0,61,3.5,790,10.3,1.05,0.0,0.0,Spring,No Holiday,No,14354
12/12/2017,250,15,-5.8,30,2.8,2000,-20.6,0.92,0.0,0.0,Winter,No Holiday,Yes,16246
17/01/2018,258,14,7.7,54,2.6,313,-1.0,0.58,0.0,0.0,Winter,No Holiday,Yes,10000
15/04/2018,297,20,10.3,62,2.0,1749,3.3,0.0,0.0,0.0,Spring,No Holiday,Yes,13507
08/12/2017,387,7,-6.5,57,0.8,1776,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes,16029
19/06/2018,1456,23,20.1,73,1.9,771,15.1,0.0,0.0,0.0,Summer,No Holiday,Yes,14012
31/10/2018,324,1,6.6,66,1.0,2000,0.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,14520
05/10/2018,208,8,16.9,72,1.3,2000,11.8,0.04,0.3,0.0,Autumn,No Holiday,Yes,17713
22/03/2018,739,20,5.1,56,2.0,899,-2.9,0.0,0.0,0.0,Spring,No Holiday,Yes,14011
20/07/2018,773,1,26.1,81,1.6,1409,22.5,0.0,0.0,0.0,Summer,No Holiday,Yes,13512
30/12/2017,192,2,-0.9,84,0.6,230,-3.2,0.0,0.0,0.0,Winter,No Holiday,Yes,13037
22/04/2018,826,0,15.9,35,0.3,1995,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes,10562
04/05/2018,1266,14,18.8,31,4.9,1940,1.2,3.31,0.0,0.0,Spring,No Holiday,Yes,17237
31/12/2017,84,8,-2.1,86,1.4,354,-4.1,0.0,0.0,1.2,Winter,Holiday,Yes,13859
01/03/2018,71,0,2.0,96,1.3,1894,1.4,0.0,2.0,0.0,Spring,Holiday,Yes,17935
15/12/2017,300,21,0.7,47,2.7,1283,-9.3,0.0,0.0,0.0,Winter,No Holiday,Yes,13643
16/10/2018,253,3,11.5,61,1.4,1399,4.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,14521
20/09/2018,241,4,19.6,74,1.4,847,14.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,11674
21/03/2018,117,14,1.9,89,1.5,102,0.2,0.41,0.0,0.0,Spring,No Holiday,Yes,17209
24/05/2018,1678,22,18.6,54,2.3,1328,9.0,0.0,0.0,0.0,Spring,No Holiday,Yes,10481
20/06/2018,576,2,19.6,78,0.8,662,15.6,0.0,0.0,0.0,Summer,No Holiday,Yes,14182
07/12/2017,402,21,-2.2,46,2.2,1975,-12.2,0.0,0.0,0.0,Winter,No Holiday,Yes,13555
17/02/2018,123,22,-2.7,42,2.2,2000,-13.8,0.0,0.0,0.0,Winter,Holiday,Yes,11277
27/06/2018,1145,12,24.1,73,2.2,992,18.9,2.15,0.0,0.0,Summer,No Holiday,Yes,12993
21/07/2018,720,8,27.4,63,0.9,1043,19.7,1.03,0.0,0.0,Summer,No Holiday,Yes,16324
22/02/2018,404,16,5.0,50,4.3,1121,-4.5,0.74,0.0,0.0,Winter,No Holiday,Yes,11750
22/09/2018,1840,16,25.3,38,3.0,2000,9.9,1.88,0.0,0.0,Autumn,No Holiday,Yes,17444
04/12/2017,498,7,0.2,68,3.4,702,-5.0,0.0,0.0,0.0,Winter,No Holiday,Yes,15251
18/03/2018,174,3,5.5,57,1.1,1079,-2.3,0.0,0.0,0.0,Spring,No Holiday,Yes,17425
14/06/2018,175,9,19.1,96,0.6,273,18.4,0.17,1.5,0.0,Summer,No Holiday,Yes,16804
28/03/2018,494,10,14.7,62,2.9,684,7.4,1.59,0.0,0.0,Spring,No Holiday,Yes,12908
12/08/2018,670,12,33.8,44,2.0,1899,19.8,2.72,0.0,0.0,Summer,No Holiday,Yes,10239
25/11/2018,285,2,2.8,86,0.8,402,0.6,0.0,0.0,2.9,Autumn,No Holiday,Yes,10949
02/09/2018,610,2,22.0,60,1.2,2000,13.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,13024
28/06/2018,766,16,25.2,81,3.6,961,21.6,0.5,0.0,0.0,Summer,No Holiday,Yes,16309
09/11/2018,0,17,12.9,66,3.6,682,6.6,0.32,0.0,0.0,Autumn,No Holiday,No,14199
15/06/2018,403,2,20.1,67,1.1,2000,13.7,0.0,0.1,0.0,Summer,No Holiday,Yes,15926
04/01/2018,311,20,-2.8,39,1.7,1702,-14.8,0.0,0.0,0.0,Winter,No Holiday,Yes,16379
22/03/2018,446,10,4.9,56,1.9,1480,-3.1,1.76,0.0,0.0,Spring,No Holiday,Yes,12489
04/04/2018,928,12,15.3,54,2.1,1989,6.0,2.83,0.0,0.0,Spring,No Holiday,Yes,17473
16/08/2018,876,9,30.6,55,1.1,2000,20.5,1.46,0.0,0.0,Summer,No Holiday,Yes,18436
06/08/2018,666,13,34.3,54,2.2,1540,23.6,2.93,0.0,0.0,Summer,No Holiday,Yes,17756
15/03/2018,10,6,14.4,96,0.7,453,13.7,0.0,8.0,0.0,Spring,No Holiday,Yes,15248
05/03/2018,865,17,10.0,43,1.4,2000,-2.0,1.12,0.0,0.0,Spring,No Holiday,Yes,13102
29/01/2018,99,23,-9.4,41,1.6,2000,-20.2,0.0,0.0,0.0,Winter,No Holiday,Yes,11334
12/01/2018,196,16,-5.8,21,1.1,2000,-24.6,0.66,0.0,0.0,Winter,No Holiday,Yes,14128
01/05/2018,534,2,18.2,85,0.8,355,15.6,0.0,0.0,0.0,Spring,Holiday,Yes,13251
11/11/2018,752,18,8.9,55,2.0,1333,0.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,15007
20/03/2018,165,2,5.1,44,3.4,2000,-6.1,0.0,0.0,0.0,Spring,No Holiday,Yes,10966
21/03/2018,147,2,1.4,40,2.9,2000,-10.7,0.0,0.0,0.0,Spring,No Holiday,Yes,10716
29/07/2018,199,5,26.7,75,0.3,1871,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes,17126
25/10/2018,779,10,13.4,53,1.1,1768,4.0,1.53,0.0,0.0,Autumn,No Holiday,Yes,11298
04/02/2018,35,4,-11.2,47,2.3,2000,-20.3,0.0,0.0,0.0,Winter,No Holiday,Yes,12290
24/11/2018,272,3,2.8,28,1.6,2000,-13.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,13363
22/12/2017,481,19,5.2,64,0.7,691,-1.0,0.0,0.0,0.0,Winter,Holiday,Yes,16365
03/07/2018,2965,18,32.2,57,1.8,1880,22.5,1.53,0.0,0.0,Summer,No Holiday,Yes,10654
19/03/2018,1200,18,8.6,55,2.4,1958,0.0,0.09,0.0,0.0,Spring,No Holiday,Yes,14973
05/06/2018,1434,16,28.8,38,3.1,1027,13.0,2.14,0.0,0.0,Summer,No Holiday,Yes,11989
27/04/2018,1922,8,11.6,58,1.4,1150,3.6,0.79,0.0,0.0,Spring,No Holiday,Yes,17052
06/05/2018,74,2,17.3,82,2.1,768,14.1,0.0,0.5,0.0,Spring,No Holiday,Yes,12553
08/11/2018,30,17,11.9,97,0.7,269,11.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,15113
19/04/2018,20,8,9.6,39,0.8,1003,-3.7,0.79,0.0,0.0,Spring,No Holiday,Yes,11019
14/05/2018,1051,13,21.8,59,1.9,404,13.4,2.74,0.0,0.0,Spring,No Holiday,Yes,12076
26/06/2018,19,9,20.3,96,1.1,143,19.6,0.06,6.5,0.0,Summer,No Holiday,Yes,15760
30/11/2018,720,12,6.6,35,1.3,1409,-7.8,1.7,0.0,0.0,Autumn,No Holiday,Yes,13546
11/10/2018,197,5,6.6,73,1.1,2000,2.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,12393
02/04/2018,1569,17,22.0,49,3.7,1582,10.7,1.28,0.0,0.0,Spring,No Holiday,Yes,10473
21/10/2018,1618,18,16.2,41,1.4,1907,2.9,0.06,0.0,0.0,Autumn,No Holiday,Yes,10732
18/01/2018,107,6,2.2,82,2.0,211,-0.5,0.0,0.0,0.0,Winter,No Holiday,Yes,14057
12/08/2018,997,0,29.9,56,2.0,2000,20.1,0.0,0.0,0.0,Summer,No Holiday,Yes,14718
04/10/2018,0,0,15.5,65,0.8,2000,8.9,0.0,0.0,0.0,Autumn,No Holiday,No,14454
25/03/2018,424,22,8.8,79,2.0,203,5.3,0.0,0.0,0.0,Spring,No Holiday,Yes,13241
20/03/2018,661,9,5.7,38,3.9,1985,-7.5,0.98,0.0,0.0,Spring,No Holiday,Yes,15191
07/03/2018,411,21,7.9,56,1.4,1975,-0.3,0.0,0.0,0.0,Spring,No Holiday,Yes,11127
19/12/2017,276,19,-4.5,51,2.0,2000,-13.1,0.0,0.0,2.0,Winter,No Holiday,Yes,12500
09/11/2018,0,8,10.1,85,2.4,1809,7.6,0.05,0.0,0.0,Autumn,No Holiday,No,16861
05/10/2018,515,2,18.2,64,2.0,2000,11.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,15214
03/10/2018,1634,12,21.4,40,1.4,1973,7.2,2.53,0.0,0.0,Autumn,Holiday,Yes,12437
02/04/2018,579,10,17.5,66,1.3,1059,11.0,0.55,0.0,0.0,Spring,No Holiday,Yes,12003
27/04/2018,1129,7,10.1,63,0.7,1163,3.3,0.22,0.0,0.0,Spring,No Holiday,Yes,18033
20/04/2018,436,1,11.8,60,0.2,918,4.2,0.0,0.0,0.0,Spring,No Holiday,Yes,16639
22/11/2018,488,23,0.4,37,2.9,2000,-12.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,15111
30/12/2017,333,13,4.0,62,1.0,256,-2.6,0.51,0.0,0.0,Winter,No Holiday,Yes,12802
05/09/2018,2468,19,25.4,55,3.2,2000,15.6,0.15,0.0,0.0,Autumn,No Holiday,Yes,15407
22/08/2018,1015,9,28.0,56,1.5,1982,18.3,1.57,0.0,0.0,Summer,No Holiday,Yes,18377
02/10/2018,0,2,12.3,75,1.6,1840,7.9,0.0,0.0,0.0,Autumn,No Holiday,No,16910
03/01/2018,308,7,-6.9,48,2.4,1974,-16.0,0.0,0.0,0.0,Winter,No Holiday,Yes,10335
27/10/2018,864,19,8.0,42,2.9,2000,-4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,12140
15/10/2018,171,3,11.3,85,0.0,907,8.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,17228
06/07/2018,1635,16,26.6,54,2.3,2000,16.5,1.24,0.0,0.0,Summer,No Holiday,Yes,16513
11/09/2018,678,6,17.0,55,1.2,2000,7.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,16465
10/02/2018,48,6,1.6,78,1.6,448,-1.8,0.0,0.0,0.0,Winter,No Holiday,Yes,17161
26/02/2018,929,18,7.2,26,2.3,1398,-11.0,0.33,0.0,0.0,Winter,No Holiday,Yes,15478
12/11/2018,456,0,5.4,64,0.8,2000,-0.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,18009
22/08/2018,2087,19,35.2,41,0.5,2000,19.9,0.31,0.0,0.0,Summer,No Holiday,Yes,11624
17/07/2018,692,1,25.8,78,0.4,2000,21.6,0.0,0.0,0.0,Summer,No Holiday,Yes,17295
06/02/2018,175,11,-9.9,32,3.3,1863,-23.5,1.72,0.0,0.0,Winter,No Holiday,Yes,16020
29/03/2018,1281,8,13.3,80,1.2,369,9.9,0.14,0.0,0.0,Spring,No Holiday,Yes,14018
19/10/2018,1191,9,11.1,53,1.0,2000,1.8,1.05,0.0,0.0,Autumn,No Holiday,Yes,14387
09/10/2018,0,4,11.0,63,0.8,2000,4.2,0.0,0.0,0.0,Autumn,Holiday,No,13649
24/07/2018,610,10,32.4,54,0.9,1631,21.8,1.45,0.0,0.0,Summer,No Holiday,Yes,11816
12/10/2018,706,0,8.2,61,1.3,2000,1.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,10272
10/12/2017,235,14,4.2,85,0.7,325,1.8,0.65,0.0,1.4,Winter,No Holiday,Yes,12346
16/03/2018,1160,17,11.2,30,1.5,2000,-5.7,1.44,0.0,0.0,Spring,No Holiday,Yes,18168
16/12/2017,195,9,-7.2,47,2.8,1724,-16.6,0.18,0.0,0.0,Winter,No Holiday,Yes,13217
23/05/2018,2454,19,18.8,52,3.4,2000,8.7,0.49,0.0,0.0,Spring,No Holiday,Yes,13063
22/02/2018,499,19,3.5,60,2.7,936,-3.5,0.0,0.0,0.0,Winter,No Holiday,Yes,17959
07/03/2018,289,0,2.8,45,1.7,1493,-7.9,0.0,0.0,0.0,Spring,No Holiday,Yes,14258
17/12/2017,189,11,-7.2,29,1.8,1926,-22.2,0.88,0.0,0.0,Winter,No Holiday,Yes,15466
21/08/2018,1828,22,26.1,76,1.2,1867,21.5,0.0,0.0,0.0,Summer,No Holiday,Yes,12024
09/02/2018,268,13,2.6,27,0.8,1120,-14.5,0.82,0.0,0.0,Winter,No Holiday,Yes,12734
16/05/2018,338,20,21.8,97,2.2,156,21.2,0.0,0.5,0.0,Spring,No Holiday,Yes,16762
19/10/2018,850,10,13.8,44,1.5,1953,1.7,1.66,0.0,0.0,Autumn,No Holiday,Yes,17850
25/04/2018,1447,16,23.1,19,3.1,1871,-1.8,2.26,0.0,0.0,Spring,No Holiday,Yes,17784
04/07/2018,1038,15,31.1,57,3.7,1912,21.5,2.03,0.0,0.0,Summer,No Holiday,Yes,18265
19/05/2018,1865,13,21.9,39,2.0,2000,7.3,3.52,0.0,0.0,Spring,No Holiday,Yes,14143
17/06/2018,2474,18,25.0,59,3.4,1324,16.4,0.54,0.0,0.0,Summer,No Holiday,Yes,11016
13/10/2018,1261,20,13.8,52,1.6,1088,4.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,11336
19/11/2018,190,2,5.4,65,0.7,1230,-0.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,17099
23/06/2018,417,6,21.0,48,0.6,2000,9.5,0.01,0.0,0.0,Summer,No Holiday,Yes,10259
23/02/2018,42,0,1.7,86,2.7,54,-0.3,0.0,0.4,0.4,Winter,No Holiday,Yes,18681
12/06/2018,3404,18,24.9,53,3.6,2000,14.6,1.28,0.0,0.0,Summer,No Holiday,Yes,17878
21/01/2018,271,12,3.9,30,1.6,1085,-12.1,0.91,0.0,0.0,Winter,No Holiday,Yes,17007
18/04/2018,1083,7,6.4,51,1.0,1398,-3.0,0.19,0.0,0.0,Spring,No Holiday,Yes,12913
03/02/2018,211,17,-5.6,32,4.6,2000,-19.7,0.53,0.0,0.0,Winter,No Holiday,Yes,14034
28/07/2018,654,10,32.0,65,0.9,966,24.5,1.19,0.0,0.0,Summer,No Holiday,Yes,16630
01/01/2018,248,13,2.4,22,2.3,1921,-17.2,1.1,0.0,0.0,Winter,Holiday,Yes,15381
10/09/2018,2090,21,22.5,48,1.4,2000,10.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,11799
08/10/2018,1636,22,14.4,49,1.1,2000,3.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,15776
15/01/2018,333,22,3.0,61,1.6,460,-3.8,0.0,0.0,0.0,Winter,No Holiday,Yes,17537
24/11/2018,426,18,2.6,86,1.1,834,0.4,0.0,0.0,3.5,Autumn,No Holiday,Yes,14246
31/10/2018,1069,21,7.6,59,3.0,1929,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,10184
17/09/2018,1185,9,20.5,66,1.1,1711,13.9,1.12,0.0,0.0,Autumn,No Holiday,Yes,18246
17/12/2017,122,9,-10.5,38,1.1,1950,-22.1,0.19,0.0,0.0,Winter,No Holiday,Yes,14683
01/01/2018,168,22,-1.3,48,0.8,1927,-10.9,0.0,0.0,0.0,Winter,Holiday,Yes,14442
16/11/2018,995,20,7.6,76,3.9,603,3.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,17566
02/09/2018,388,7,20.2,65,1.4,2000,13.4,0.16,0.0,0.0,Autumn,No Holiday,Yes,10432
20/02/2018,370,13,4.2,22,3.9,1812,-15.6,2.21,0.0,0.0,Winter,No Holiday,Yes,16420
05/08/2018,422,9,29.1,76,2.2,1041,24.4,1.38,0.0,0.0,Summer,No Holiday,Yes,16878
02/12/2017,167,3,-3.5,81,2.2,1221,-6.2,0.0,0.0,0.0,Winter,No Holiday,Yes,14264
12/01/2018,144,23,-6.7,36,1.3,1821,-19.3,0.0,0.0,0.0,Winter,No Holiday,Yes,15368
02/11/2018,880,11,12.8,44,1.0,1269,0.8,1.84,0.0,0.0,Autumn,No Holiday,Yes,15336
03/08/2018,1920,18,34.4,53,3.3,1650,23.4,0.8,0.0,0.0,Summer,No Holiday,Yes,10131
22/01/2018,187,21,-1.8,85,2.9,590,-3.9,0.0,0.0,1.0,Winter,No Holiday,Yes,16053
06/04/2018,529,10,8.0,73,2.8,1641,3.4,1.44,0.0,0.0,Spring,No Holiday,Yes,14096
14/09/2018,982,11,24.0,64,1.3,2000,16.7,0.95,0.0,0.0,Autumn,No Holiday,Yes,17429
06/03/2018,680,16,10.6,26,1.9,1955,-8.1,1.75,0.0,0.0,Spring,No Holiday,Yes,11804
10/01/2018,225,9,-7.7,62,3.6,1637,-13.7,0.13,0.0,0.7,Winter,No Holiday,Yes,16253
13/04/2018,849,23,15.5,27,3.5,2000,-3.4,0.0,0.0,0.0,Spring,No Holiday,Yes,16227
25/02/2018,182,0,-1.1,44,1.2,1741,-11.8,0.0,0.0,0.0,Winter,No Holiday,Yes,10808
30/04/2018,1706,17,24.0,53,3.5,536,13.8,1.39,0.0,0.0,Spring,No Holiday,Yes,17898
08/02/2018,564,18,-0.5,26,1.7,1999,-17.7,0.15,0.0,0.0,Winter,No Holiday,Yes,10512
16/10/2018,145,4,11.0,69,0.6,1510,5.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,11831
08/04/2018,343,15,7.3,38,0.8,2000,-6.1,0.38,0.0,0.0,Spring,No Holiday,Yes,17957
04/07/2018,1005,14,31.3,58,3.0,1479,22.0,2.46,0.0,0.0,Summer,No Holiday,Yes,14632
02/11/2018,1130,13,16.5,37,1.2,1400,1.7,2.12,0.0,0.0,Autumn,No Holiday,Yes,10941
28/11/2018,434,1,4.9,26,2.6,992,-13.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,11820
10/11/2018,1113,14,17.1,39,2.0,781,3.0,1.85,0.0,0.0,Autumn,No Holiday,Yes,14614
06/11/2018,0,14,17.4,50,2.4,336,6.8,1.52,0.0,0.0,Autumn,No Holiday,No,12050
22/01/2018,31,4,0.0,32,0.4,2000,-14.7,0.0,0.0,0.0,Winter,No Holiday,Yes,10267
13/07/2018,1046,13,28.9,68,2.8,1934,22.3,1.55,0.0,0.0,Summer,No Holiday,Yes,12766
15/09/2018,1566,18,24.2,76,1.2,2000,19.6,0.12,0.0,0.0,Autumn,No Holiday,Yes,11554
15/01/2018,38,4,4.9,73,1.8,881,0.4,0.0,0.0,0.0,Winter,No Holiday,Yes,14193
04/05/2018,1857,17,18.1,30,4.6,1925,0.2,1.86,0.0,0.0,Spring,No Holiday,Yes,12530
01/06/2018,1071,14,29.6,31,3.7,1988,10.6,3.25,0.0,0.0,Summer,No Holiday,Yes,16013
15/06/2018,2328,8,18.7,71,1.1,1992,13.3,0.61,0.0,0.0,Summer,No Holiday,Yes,17175
13/07/2018,377,3,24.9,86,2.0,1079,22.3,0.0,0.0,0.0,Summer,No Holiday,Yes,10216
27/06/2018,1234,13,24.9,69,2.2,850,18.8,2.14,0.0,0.0,Summer,No Holiday,Yes,10620
30/01/2018,491,8,-11.1,61,0.7,1963,-17.1,0.01,0.0,0.0,Winter,No Holiday,Yes,11356
06/06/2018,1935,21,22.1,72,2.5,923,16.8,0.0,0.0,0.0,Summer,Holiday,Yes,11284
14/08/2018,1972,19,32.7,56,2.2,2000,22.7,0.33,0.0,0.0,Summer,No Holiday,Yes,14195
10/06/2018,1442,12,23.2,50,2.2,1988,12.1,2.45,0.0,0.0,Summer,No Holiday,Yes,15476
27/11/2018,666,15,12.5,70,2.1,360,7.1,0.68,0.0,0.0,Autumn,No Holiday,Yes,11291
19/02/2018,349,7,-0.9,45,0.9,1820,-11.3,0.0,0.0,0.0,Winter,No Holiday,Yes,18489
02/09/2018,930,1,22.8,59,1.5,2000,14.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,11121
11/07/2018,1936,21,27.3,78,1.2,1606,23.1,0.0,0.0,0.0,Summer,No Holiday,Yes,12416
01/04/2018,566,10,14.7,61,2.0,945,7.2,0.64,0.0,0.0,Spring,No Holiday,Yes,15271
20/01/2018,234,9,0.9,63,0.9,1090,-5.3,0.07,0.0,0.0,Winter,No Holiday,Yes,17399
16/08/2018,1943,22,25.9,45,2.1,2000,13.0,0.0,0.0,0.0,Summer,No Holiday,Yes,16654
19/01/2018,648,8,-2.5,50,1.0,1281,-11.5,0.0,0.0,0.0,Winter,No Holiday,Yes,15243
22/08/2018,700,10,30.2,52,1.4,1923,19.2,2.13,0.0,0.0,Summer,No Holiday,Yes,10181
18/02/2018,38,6,-4.1,30,1.1,2000,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes,17059
06/02/2018,126,0,-10.6,47,3.5,1803,-19.7,0.0,0.0,0.0,Winter,No Holiday,Yes,13548
28/05/2018,1881,22,21.1,54,0.6,2000,11.4,0.0,0.0,0.0,Spring,No Holiday,Yes,14565
21/07/2018,381,6,24.9,76,0.0,1473,20.3,0.02,0.0,0.0,Summer,No Holiday,Yes,10873
16/03/2018,178,2,6.7,72,2.1,2000,1.9,0.0,0.0,0.0,Spring,No Holiday,Yes,17427
12/04/2018,269,2,8.1,45,1.0,2000,-3.1,0.0,0.0,0.0,Spring,No Holiday,Yes,18545
16/05/2018,367,7,22.0,95,0.7,342,21.1,0.0,0.0,0.0,Spring,No Holiday,Yes,18362
